alcohol_g_100g_ml,allowed_meals,carb_bucket,carb_conf,carb_evidence,carb_micro,carbohydrate_g_100g_ml,ciqual_code,energy_flag_ml,exclude,fat_g_100g_ml,fibres_g_100g_ml,is_baby_food,is_salty,is_sweet,kcal_calc_ml,kcal_sanitized,macro_tags,main_group,name,name_core,name_tags,protein_bucket,protein_conf,protein_evidence,protein_g_100g_ml,protein_micro,role_protein,role_side_carb,role_side_veg,salt_g_100g_ml,sub_group,sub_sub_group,sugars_g_100g_ml,tag_boiled,tag_breakfast_cereal,tag_breakfasty,tag_composite_dish_hint,tag_dairy_dessert_hint,tag_dessert_like,tag_drink,tag_fried,tag_fried_or_chips,tag_grilled,tag_healthy_fat_source,tag_heavy_sauce,tag_high_fibre_choice,tag_red_meat,tag_refined_carb,tag_roasted,tag_salad_like,tag_sauce_rich,tag_snack_like,tag_snackable,tag_starch_powder,tag_sugary_breakfast_cereal,tag_trans_risk,tag_ultra_processed_hint,tag_vegan_safe,tag_vegetarian_safe,uid,veg_bucket,veg_conf,veg_evidence,veg_micro,water_g_100g_ml,name_clean,canonical_name_guess,entity_level_guess,keep_for_food_db,review_flag,drop_reason
0.0,dinner;lunch,,,,,66.9,18150,0,0,0.35,12.0,0,0,0,308.0,332.0,protein_moderate;carb_high;fat_low,beverages,"Mix of chicory and coffee, powder, instant","Mix of chicory and coffee, powder, instant",,,,,9.3,,0,0,0,0.72,non-alcoholic beverages,"beverages, to reconstitute",,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,mix-of-chicory-and-coffee-powder-instant_18150,,,,,4.1,"mix of chicory and coffee, powder, instant",mix of chicory and coffee,unclear,False,False,mixed_multi_item
0.0,dinner;lunch,,,,,57.2,18152,1,0,2.5,29.2,0,0,1,264.5,264.5,carb_high;fat_low,beverages,"Chicory, powder, instant","Chicory, powder, instant",,,,,3.3,,0,0,0,0.39,non-alcoholic beverages,"beverages, to reconstitute",21.7,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,chicory-powder-instant_18152,,,,,2.7,"chicory, powder, instant",chicory,semi_atomic,True,False,
0.0,breakfast;dinner;lunch;snack,,,,,70.1,18160,0,0,8.8,3.3,0,0,1,408.4,416.0,protein_high;carb_high;fat_moderate,beverages,"Coffee with milk or Cappuccino, powder, instant","Coffee with milk or Cappuccino, powder, instant",with_milk_or_cappuccino,dairy_light,0.0,,12.2,,1,0,0,0.79,non-alcoholic beverages,"beverages, to reconstitute",52.0,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,coffee-with-milk-or-cappuccino-powder-instant_18160,,,,,1.0,"coffee with milk or cappuccino, powder, instant",coffee with milk or cappuccino,semi_atomic,True,False,
0.0,snack,,,,,67.1,18163,0,0,9.13,3.51,0,0,1,395.4,402.0,protein_high;carb_high;fat_moderate,beverages,"Coffee with milk or Cappuccino with chocolate, powder, instant","Coffee with milk or Cappuccino with chocolate, powder, instant",with_milk_or_cappuccino_with_chocolate,dairy_light,0.0,,11.2,,1,0,0,1.29,non-alcoholic beverages,"beverages, to reconstitute",62.2,,0,0,,,1,,,0,,0,0,0,0,0,,,,1,,,0,0,,,,coffee-with-milk-or-cappuccino-with-chocolate-powder-instant_18163,,,,,,"coffee with milk or cappuccino with chocolate, powder, instant",coffee with milk or cappuccino with chocolate,semi_atomic,True,False,
0.0,snack,,,,,79.3,18167,0,0,3.04,6.48,0,0,1,363.3,376.0,carb_high,beverages,"Cocoa or chocolate powder, for beverages, with sugar, fortified with vitamins and chemical elements","Cocoa or chocolate powder, for beverages, fortified with vitamins and chemical elements",with_sugar;with_vitamins_and_chemical_elements,,,,4.68,,0,0,0,0.43,non-alcoholic beverages,"beverages, to reconstitute",76.7,,0,0,,,1,,,0,,0,0,0,0,0,,,,1,,,1,0,,,,cocoa-or-chocolate-powder-for-beverages-with-sugar-fortified-with-vitamins-and-chemical-elements_18167,,,,,,"cocoa or chocolate powder, for beverages, fortified with vitamins and chemical elements","cocoa or chocolate powder, for beverages, fortified with vitamins and chemical elements",semi_atomic,True,False,
0.0,snack,,,,,85.0,18168,0,0,2.04,5.3,0,0,1,375.5,386.0,carb_high;fat_low,beverages,"Cocoa or chocolate powder, for beverages, with sugar, fortified with vitamins","Cocoa or chocolate powder, for beverages, fortified with vitamins",with_sugar;with_vitamins,,,,4.29,,0,0,0,0.31,non-alcoholic beverages,"beverages, to reconstitute",82.7,,0,0,,,1,,,0,,0,0,0,0,0,,,,1,,,1,0,,,,cocoa-or-chocolate-powder-for-beverages-with-sugar-fortified-with-vitamins_18168,,,,,2.0,"cocoa or chocolate powder, for beverages, fortified with vitamins","cocoa or chocolate powder, for beverages, fortified with vitamins",semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.31,18220,0,0,0.0,0.0,0,0,0,6.4,19.7,protein_low;carb_low;fat_low,beverages,"Lemon or lime base, for beverage, without sugar (to be diluted)","Lemon or lime base, for beverage",without_sugar;to_be_diluted,,,,0.3,,0,0,0,0.004,non-alcoholic beverages,"beverages, to reconstitute",0.91,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,lemon-or-lime-base-for-beverage-without-sugar-to-be-diluted_18220,,,,,93.8,"lemon or lime base, for beverage","lemon or lime base, for beverage",semi_atomic,True,False,
15.2,dinner;lunch,,,,,10.5,1006,0,0,0.0,0.0,0,0,0,149.2,149.2,protein_low;carb_moderate;fat_low,beverages,"Wine, white, sweet","Wine, white, sweet",,,,,0.2,,0,0,0,0.027,alcoholic beverages,wines,7.78,,0,0,,,0,,,0,,0,0,0,0,1,,,,0,,,0,0,,,,wine-white-sweet_1006,,,,,73.1,"wine, white, sweet","wine, white, sweet",semi_atomic,True,False,
5.41,dinner;lunch,,,,,6.95,5100,0,0,0.0,0.0,0,0,0,65.7,65.7,protein_low;carb_moderate;fat_low,beverages,Sparkling fruit wine,Sparkling fruit wine,,,,,0.0,,0,0,0,0.008,alcoholic beverages,wines,6.95,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,sparkling-fruit-wine_5100,,,,,87.6,sparkling fruit wine,sparkling fruit wine,semi_atomic,True,False,
9.9,dinner;lunch,,,,,1.7,5201,0,0,0.0,0.0,0,0,0,76.1,76.1,protein_low;carb_low;fat_low,beverages,"Wine, white, sparkling","Wine, white, sparkling",,,,,0.0,,0,0,0,0.004,alcoholic beverages,wines,1.4,,0,0,,,0,,,0,,0,0,0,0,1,,,,0,,,0,0,,,,wine-white-sparkling_5201,,,,,88.2,"wine, white, sparkling","wine, white, sparkling",semi_atomic,True,False,
9.9,dinner;lunch,,,,,2.81,5207,0,0,0.0,0.0,0,0,0,81.7,81.7,protein_low;carb_low;fat_low,beverages,Champagne,Champagne,,,0.0,,0.3,,1,0,0,0.005,alcoholic beverages,wines,1.4,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,champagne_5207,,,,,86.8,champagne,champagne,semi_atomic,True,False,
8.9,breakfast;dinner;lunch,,,,,5.1,5209,0,0,0.0,0.0,0,0,0,83.5,83.5,protein_low;carb_moderate;fat_low,beverages,"Wine, white, sparkling, flavoured","Wine, white, sparkling, flavoured",,eggs,0.0,,0.2,,1,0,0,0.033,alcoholic beverages,wines,5.1,,0,1,,,0,,,0,,0,0,0,0,1,,,,0,,,0,0,,,,wine-white-sparkling-flavoured_5209,,,,,,"wine, white, sparkling, flavoured","wine, white, sparkling",semi_atomic,True,False,
10.1,dinner;lunch,,,,,3.29,5210,0,0,0.0,0.0,0,0,0,84.2,84.2,protein_low;carb_low;fat_low,beverages,Wine (average),Wine,note:average,,,,0.09,,0,0,0,0.007,alcoholic beverages,wines,1.37,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,wine-average_5210,,,,,86.2,wine,wine,unclear,False,False,aggregate_average_item
10.2,dinner;lunch,,,,,2.63,5214,0,0,0.0,0.0,0,0,0,82.2,82.1,protein_low;carb_low;fat_low,beverages,"Wine, red","Wine, red",,,,,0.07,,0,0,0,0.002,alcoholic beverages,wines,0.62,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,wine-red_5214,,,,,86.8,"wine, red","wine, red",semi_atomic,True,False,
7.75,dinner;lunch,,,,,4.04,5215,0,0,0.0,0.0,0,0,0,71.6,71.6,protein_low;carb_low;fat_low,beverages,"Wine, white, dry","Wine, white, dry",,,,,0.3,,0,0,0,0.006,alcoholic beverages,wines,0.17,,0,0,,,0,,,0,,0,0,0,0,1,,,,0,,,0,0,,,,wine-white-dry_5215,,,,,87.8,"wine, white, dry","wine, white, dry",semi_atomic,True,False,
9.3,dinner;lunch,,,,,1.6,5216,0,0,0.0,0.0,0,0,0,71.5,71.5,protein_low;carb_low;fat_low,beverages,"Wine, rose","Wine, rose",,,,,0.0,,0,0,0,0.01,alcoholic beverages,wines,,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,wine-rose_5216,,,,,88.9,"wine, rose","wine, rose",semi_atomic,True,False,
3.19,dinner;lunch,,,,,4.1,5000,0,0,,0.0,0,0,0,,40.4,protein_low;carb_low,beverages,"Beer, dark","Beer, dark",,,,,0.43,,0,0,0,0.029,alcoholic beverages,beers and ciders,4.1,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,beer-dark_5000,,,,,92.7,"beer, dark","beer, dark",semi_atomic,True,False,
3.57,dinner;lunch,,,,,2.7,5001,0,0,0.0,0.0,0,0,0,37.4,37.4,protein_low;carb_low;fat_low,beverages,"Beer, regular (4-5° alcohol)","Beer, regular",4_5_alcohol,,,,0.39,,0,0,0,0.005,alcoholic beverages,beers and ciders,0.98,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,beer-regular-4-5-alcohol_5001,,,,,92.7,"beer, regular","beer, regular",semi_atomic,True,False,
6.0,dinner;lunch,,,,,4.6,5002,0,0,0.0,0.0,0,0,0,62.9,62.9,protein_low;carb_low;fat_low,beverages,"Beer, strong (>8° alcohol)","Beer, strong",8_alcohol,,,,0.63,,0,0,0,0.017,alcoholic beverages,beers and ciders,,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,beer-strong-8-alcohol_5002,,,,,88.8,"beer, strong","beer, strong",semi_atomic,True,False,
3.21,dinner;lunch,,,,,3.22,5003,0,0,0.083,0.0,0,0,0,36.4,36.4,protein_low;carb_low;fat_low,beverages,Cider (average),Cider,note:average,,,,0.069,,0,0,0,0.01,alcoholic beverages,beers and ciders,2.82,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,cider-average_5003,,,,,93.4,cider,cider,unclear,False,False,aggregate_average_item
3.72,dinner;lunch,,,,,2.62,5006,0,0,0.0,0.0,0,0,0,36.5,36.5,protein_low;carb_low;fat_low,beverages,"Cider, dry","Cider, dry",,,,,0.0,,0,0,0,0.01,alcoholic beverages,beers and ciders,2.22,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,cider-dry_5006,,,,,93.9,"cider, dry","cider, dry",semi_atomic,True,False,
1.91,dinner;lunch,,,,,5.09,5007,0,0,0.4,0.0,0,0,0,38.5,37.5,protein_low;carb_moderate;fat_low,beverages,"Cider, sweet","Cider, sweet",,,,,0.3,,0,0,0,0.01,alcoholic beverages,beers and ciders,4.61,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,cider-sweet_5007,,,,,91.9,"cider, sweet","cider, sweet",semi_atomic,True,False,
2.23,dinner;lunch,,,,,4.62,5008,0,0,0.0,0.0,0,0,0,35.3,34.0,protein_low;carb_low;fat_low,beverages,"Beer, low alcohol-content (3° alcohol)","Beer, low alcohol-content",3_alcohol,,,,0.31,,0,0,0,0.005,alcoholic beverages,beers and ciders,0.09,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,beer-low-alcohol-content-3-alcohol_5008,,,,,93.6,"beer, low alcohol-content","beer, low alcohol-content",semi_atomic,True,False,
4.17,dinner;lunch,,,,,0.43,5009,0,0,0.4,0.0,0,0,0,35.7,34.6,protein_low;carb_low;fat_low,beverages,Wheat bier,Wheat bier,,,,,0.3,,0,0,0,0.007,alcoholic beverages,beers and ciders,0.18,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,wheat-bier_5009,,,,,,wheat bier,wheat bier,semi_atomic,True,False,
5.13,dinner;lunch,,,,,4.55,5010,0,0,0.0,0.0,0,0,0,56.0,54.7,protein_low;carb_low;fat_low,beverages,"Beer, special (5-6° alcohol)","Beer, special",5_6_alcohol,,,,0.48,,0,0,0,0.005,alcoholic beverages,beers and ciders,4.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,beer-special-5-6-alcohol_5010,,,,,90.8,"beer, special","beer, special",semi_atomic,True,False,
4.6,dinner;lunch,,,,,3.2,5011,0,0,0.0,0.0,0,0,0,47.5,47.5,protein_low;carb_low;fat_low,beverages,"Beer, ""specialty"", from abbey or regional (varying alcohol content)","Beer, ""specialty"", from abbey or regional",varying_alcohol_content,,,,0.63,,0,0,0,0.009,alcoholic beverages,beers and ciders,,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,beer-specialty-from-abbey-or-regional-varying-alcohol-content_5011,,,,,91.3,"beer, specialty, from abbey or regional","beer, specialty, from abbey or regional",semi_atomic,True,False,
3.64,dinner;lunch,,,,,1.87,5020,0,0,0.0,0.0,0,0,0,33.0,33.0,protein_low;carb_low;fat_low,beverages,Cider,Cider,,,,,0.0,,0,0,0,0.013,alcoholic beverages,beers and ciders,1.58,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,cider_5020,,,,,94.2,cider,cider,semi_atomic,True,False,
3.71,dinner;lunch,,,,,4.4,5021,0,0,0.4,0.0,0,0,0,48.4,48.0,protein_low;carb_low;fat_low,beverages,"Cider, half-dry","Cider, half-dry",,,,,0.3,,0,0,0,0.007,alcoholic beverages,beers and ciders,3.7,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,cider-half-dry_5021,,,,,93.9,"cider, half-dry","cider, half-dry",semi_atomic,True,False,
1.36,breakfast;dinner;lunch,,,,,5.34,5022,0,0,0.4,0.0,0,0,0,35.7,35.4,protein_low;carb_moderate;fat_low,beverages,Flavoured cider,Flavoured cider,,eggs,0.0,,0.3,,1,0,0,0.008,alcoholic beverages,beers and ciders,4.96,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,flavoured-cider_5022,,,,,92.0,flavoured cider,flavoured cider,semi_atomic,True,False,
0.62,dinner;lunch,,,,,4.89,5030,0,0,0.0,0.0,0,0,0,25.1,25.3,protein_low;carb_low;fat_low,beverages,"Beer, alcohol-free (<1,2° alcohol)","Beer, alcohol-free",1;2_alcohol,,,,0.31,,0,0,0,0.004,alcoholic beverages,beers and ciders,2.55,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,beer-alcohol-free-1-2-alcohol_5030,,,,,94.0,"beer, alcohol-free","beer, alcohol-free",semi_atomic,True,False,
37.5,dinner;lunch,,,,,2.86,1000,0,0,0.0,0.0,0,0,0,273.9,274.0,protein_low;carb_low;fat_low,beverages,Pastis (anise-flavoured spirit),Pastis,anise_flavoured_spirit,,,,0.0,,0,0,0,0.0,alcoholic beverages,liqueurs and spirits,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,pastis-anise-flavoured-spirit_1000,,,,,59.7,pastis,pastis,semi_atomic,True,False,
32.6,dinner;lunch,,,,,0.37,1001,0,0,0.0,0.0,0,0,0,229.7,229.0,protein_low;carb_low;fat_low,beverages,Clear fruit brandy or eau-de-vie,Clear fruit brandy or eau-de-vie,,,,,0.0,,0,0,0,0.002,alcoholic beverages,liqueurs and spirits,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,clear-fruit-brandy-or-eau-de-vie_1001,,,,,67.1,clear fruit brandy or eau-de-vie,clear fruit brandy or eau-de-vie,semi_atomic,True,False,
37.9,dinner;lunch,,,,,0.0,1002,0,0,0.0,0.0,0,0,0,265.3,265.0,protein_low;carb_low;fat_low,beverages,Gin,Gin,,,,,0.0,,0,0,0,0.005,alcoholic beverages,liqueurs and spirits,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,gin_1002,,,,,62.1,gin,gin,semi_atomic,True,False,
23.8,dinner;lunch,,,,,39.6,1003,0,0,0.3,0.0,0,0,1,328.1,328.0,protein_low;carb_high;fat_low,beverages,Liqueur,Liqueur,,,,,0.1,,0,0,0,0.018,alcoholic beverages,liqueurs and spirits,35.3,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,liqueur_1003,,,,,35.6,liqueur,liqueur,semi_atomic,True,False,
36.6,dinner;lunch,,,,,0.0,1004,0,0,0.0,0.0,0,0,0,256.2,256.0,protein_low;carb_low;fat_low,beverages,Rum,Rum,,,,,0.0,,0,0,0,0.002,alcoholic beverages,liqueurs and spirits,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,rum_1004,,,,,63.5,rum,rum,semi_atomic,True,False,
36.0,dinner;lunch,,,,,0.096,1005,0,0,0.0,0.0,0,0,0,252.4,252.0,protein_low;carb_low;fat_low,beverages,Whisky,Whisky,,,,,0.0,,0,0,0,0.0,alcoholic beverages,liqueurs and spirits,0.096,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,whisky_1005,,,,,63.9,whisky,whisky,semi_atomic,True,False,
13.1,dinner;lunch,,,,,11.3,1007,0,0,0.0,0.0,0,0,0,137.1,137.1,protein_low;carb_moderate;fat_low,beverages,Wine-based aperitif,Wine-based aperitif,,,,,0.054,,0,0,0,0.038,alcoholic beverages,liqueurs and spirits,11.1,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,wine-based-aperitif_1007,,,,,75.3,wine-based aperitif,wine-based aperitif,semi_atomic,True,False,
34.5,dinner;lunch,,,,,0.0,1008,0,0,0.0,0.0,0,0,0,241.5,242.0,protein_low;carb_low;fat_low,beverages,Vodka,Vodka,,,,,0.0,,0,0,0,0.002,alcoholic beverages,liqueurs and spirits,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,vodka_1008,,,,,65.5,vodka,vodka,semi_atomic,True,False,
0.0,dinner;lunch,,,,,6.89,1010,0,0,0.0,0.0,0,0,0,27.6,27.6,protein_low;carb_moderate;fat_low,beverages,"Anis spirit, diluted (1+5)","Anis spirit, diluted",1_5,,,,0.0,,0,0,0,0.006,alcoholic beverages,liqueurs and spirits,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,anis-spirit-diluted-1-5_1010,,,,,93.1,"anis spirit, diluted","anis spirit, diluted",semi_atomic,True,False,
0.0,dinner;lunch,,,,,1.0,1011,0,0,0.0,1.0,0,0,0,4.0,4.0,protein_low;carb_low;fat_low,beverages,Wine or fortified wine-based aperitif,Wine or fortified wine-based aperitif,,,,,0.0,,0,0,0,0.038,alcoholic beverages,liqueurs and spirits,0.03,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,wine-or-fortified-wine-based-aperitif_1011,,,,,,wine or fortified wine-based aperitif,wine or fortified wine-based aperitif,semi_atomic,True,False,
94.3,dinner;lunch,,,,,0.0,1014,0,0,0.0,0.0,0,0,0,660.1,660.0,protein_low;carb_low;fat_low,beverages,Pure alcohol,Pure alcohol,,,,,0.0,,0,0,0,0.0,alcoholic beverages,liqueurs and spirits,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,pure-alcohol_1014,,,,,,pure alcohol,pure alcohol,semi_atomic,True,False,
14.2,dinner;lunch,,,,,27.9,1015,0,0,0.0,0.0,0,0,1,211.4,211.0,protein_low;carb_high;fat_low,beverages,Marsala wine,Marsala wine,,,,,0.1,,0,0,0,0.01,alcoholic beverages,liqueurs and spirits,27.9,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,marsala-wine_1015,,,,,57.7,marsala wine,marsala wine,semi_atomic,True,False,
14.8,breakfast;dinner;lunch,,,,,12.4,1016,0,0,0.0,0.0,0,0,1,153.2,153.0,protein_low;carb_moderate;fat_low,beverages,Marsala w eggs,Marsala w eggs,,eggs,0.0,,0.0,,1,0,0,0.0,alcoholic beverages,liqueurs and spirits,12.4,,0,1,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,marsala-w-eggs_1016,,,,,,marsala w eggs,marsala w eggs,semi_atomic,True,False,
11.6,dinner;lunch,,,,,41.0,1021,0,0,0.0,0.0,0,0,1,245.2,245.0,protein_low;carb_high;fat_low,beverages,Blackcurrant liqueur,Blackcurrant liqueur,,,,,0.0,,0,0,0,0.0,alcoholic beverages,liqueurs and spirits,40.9,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,blackcurrant-liqueur_1021,,,,,47.1,blackcurrant liqueur,blackcurrant liqueur,semi_atomic,True,False,
32.0,dinner;lunch,,,,,1.0,1023,0,0,0.0,0.0,0,0,0,228.0,228.0,protein_low;carb_low;fat_low,beverages,"Spirit made from wine, armagnac or cognac type","Spirit made from wine, armagnac or cognac type",,,,,0.0,,0,0,0,,alcoholic beverages,liqueurs and spirits,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,spirit-made-from-wine-armagnac-or-cognac-type_1023,,,,,68.0,"spirit made from wine, armagnac or cognac type","spirit made from wine, armagnac or cognac type",semi_atomic,True,False,
,dinner;lunch,,,,,0.0,1024,0,0,0.0,0.0,0,0,0,,0.0,protein_low;carb_low;fat_low,beverages,Calvados brandy,Calvados brandy,,,,,0.0,,0,0,0,0.0,alcoholic beverages,liqueurs and spirits,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,calvados-brandy_1024,,,,,,calvados brandy,calvados brandy,semi_atomic,True,False,
16.1,dinner;lunch,grains_refined,0.9,macro:name_hints:grains_refined,,5.0,1026,0,0,0.0,0.0,0,0,0,132.7,133.0,protein_low;carb_moderate;fat_low,beverages,Sake or rice wine,Sake or rice wine,,,,,0.0,,0,1,0,0.005,alcoholic beverages,liqueurs and spirits,0.0,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,1.0,1.0,sake-or-rice-wine_1026,,,,,78.4,sake or rice wine,sake or rice wine,semi_atomic,True,False,
9.9,dinner;lunch,,,,,22.5,1012,0,0,2.19,0.3,0,0,1,179.0,179.0,protein_low;carb_high;fat_low,beverages,Rum-based cocktail,Rum-based cocktail,,,,,0.0,,0,0,0,0.015,alcoholic beverages,cocktails,22.3,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,rum-based-cocktail_1012,,,,,65.0,rum-based cocktail,rum-based cocktail,semi_atomic,True,False,
14.6,dinner;lunch,,,,,15.9,1013,0,0,0.02,0.0,0,0,1,166.0,166.0,protein_low;carb_high;fat_low,beverages,Whiskey-based cocktail,Whiskey-based cocktail,,,,,0.0,,0,0,0,0.12,alcoholic beverages,cocktails,15.8,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,whiskey-based-cocktail_1013,,,,,69.2,whiskey-based cocktail,whiskey-based cocktail,semi_atomic,True,False,
6.32,dinner;lunch,,,,,10.3,1017,0,0,0.05,0.0,0,0,0,85.9,85.9,protein_low;carb_moderate;fat_low,beverages,Sangria,Sangria,,,,,0.0,,0,0,0,0.008,alcoholic beverages,cocktails,9.5,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,sangria_1017,,,,,83.0,sangria,sangria,semi_atomic,True,False,
8.69,dinner;lunch,,,,,7.36,1018,0,0,0.0,0.0,0,0,0,91.0,91.0,protein_low;carb_moderate;fat_low,beverages,Kir (Cocktail of white wine with red fruit liqueur),Kir,with_red_fruit_liqueur;cocktail_of_white_wine_with_red_fruit_liqueur,,,,0.18,,0,0,0,0.004,alcoholic beverages,cocktails,5.55,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,kir-cocktail-of-white-wine-with-red-fruit-liqueur_1018,,,,,83.5,kir,kir,semi_atomic,True,False,
9.1,dinner;lunch,,,,,7.97,1019,0,0,0.0,0.0,0,0,0,96.6,96.6,protein_low;carb_moderate;fat_low,beverages,Champagne kir (Cocktail of champagne with red fruit liqueur),Champagne kir,with_red_fruit_liqueur;cocktail_of_champagne_with_red_fruit_liqueur,,0.0,,0.25,,1,0,0,0.004,alcoholic beverages,cocktails,5.66,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,champagne-kir-cocktail-of-champagne-with-red-fruit-liqueur_1019,,,,,82.5,champagne kir,champagne kir,semi_atomic,True,False,
12.1,dinner;lunch,,,,,17.8,1022,0,0,0.4,0.3,0,0,1,161.9,161.9,protein_low;carb_high;fat_low,beverages,"Cocktail, punch type, 16% alcohol","Cocktail, punch type, 16% alcohol",,,,,0.6,,0,0,0,0.042,alcoholic beverages,cocktails,17.8,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,cocktail-punch-type-16-alcohol_1022,,,,,,"cocktail, punch type, 16 alcohol","cocktail, punch type, 16 alcohol",semi_atomic,True,False,
0.003,dinner;lunch,,,,,12.8,2008,0,0,0.0,0.0,0,0,0,53.2,53.2,protein_low;carb_moderate;fat_low,beverages,"Cocktail, alcohol-free (juices and syrup-based cocktail)","Cocktail, alcohol-free",juices_and_syrup_based_cocktail,,,,0.5,,0,0,0,0.008,alcoholic beverages,cocktails,11.2,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,cocktail-alcohol-free-juices-and-syrup-based-cocktail_2008,,,,,86.4,"cocktail, alcohol-free","cocktail, alcohol-free",semi_atomic,True,False,
1.95,dinner;lunch,,,,,5.63,5004,0,0,0.0,0.0,0,0,0,36.2,36.2,protein_low;carb_moderate;fat_low,beverages,Shandy (beer + lemonade),Shandy,beer_lemonade,,,,0.0,,0,0,0,0.005,alcoholic beverages,cocktails,5.4,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,shandy-beer-lemonade_5004,,,,,92.3,shandy,shandy,semi_atomic,True,False,
0.5,dinner;lunch,,,,,4.93,5005,0,0,0.0,0.0,0,0,0,25.1,25.4,protein_low;carb_low;fat_low,beverages,"Shandy, prepacked (<1° alcohol)",Shandy,1_alcohol;prepacked,,,,0.48,,0,0,0,0.003,alcoholic beverages,cocktails,4.92,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,shandy-prepacked-1-alcohol_5005,,,,,94.0,shandy,shandy,semi_atomic,True,False,
0.0,dinner;lunch,,,,,69.3,11506,1,0,0.0,2.2,0,0,0,302.6,302.6,protein_moderate;carb_high;fat_low,sugar and confectionery,"Aspartame sweetener, in tablets","Aspartame sweetener, in tablets",,,,,6.35,,0,0,0,0.82,sugars and honey,,6.65,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,aspartame-sweetener-in-tablets_11506,,,,,,"aspartame sweetener, in tablets","aspartame sweetener, in tablets",semi_atomic,True,False,
0.0,dinner;lunch,,,,,94.7,11509,0,0,0.05,0.05,0,0,0,381.8,381.8,protein_low;carb_high;fat_low,sugar and confectionery,"Aspartame, in powder","Aspartame, in powder",,,,,0.63,,0,0,0,0.028,sugars and honey,,9.33,,0,0,,,0,,,0,,0,0,0,0,0,,,,0,,,0,0,,,,aspartame-in-powder_11509,,,,,,"aspartame, in powder","aspartame, in powder",semi_atomic,True,False,
