food_id,canonical_name,display_name,food_family_name,entity_level,food_group,food_subgroup,energy_kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,food_subgroup_detail,processing_state,preservation_state,fibre_g_100g,sugars_g_100g,salt_g_100g,water_g_100g,alcohol_g_100g,helper_macro_profile,helper_use_as_protein,helper_use_as_carb_side,helper_use_as_veg_side,helper_is_sweet,helper_is_salty,helper_is_drink,helper_is_vegetarian,helper_is_vegan,helper_protein_bucket,helper_carb_bucket,helper_veg_bucket,primary_source_uid,primary_source_name,primary_source_ciqual_code,primary_source_name_tags,qc_macro_complete,qc_taxonomy_complete,qc_canonicalization_status,qc_scope_status,qc_source_merge_count,qc_notes
food_rabbit_wild_meat_raw,rabbit_wild_meat_raw,"Rabbit, wild, meat, raw","Rabbit, wild, meat",atomic,"meat, egg and fish",raw meat,108.0,21.8,0.0,2.32,other meats,raw,,0.0,,0.13,74.5,0.0,protein_high;carb_low;fat_low,True,False,False,False,False,,,,animal_lean,,,rabbit-wild-meat-raw_34003,"Rabbit, wild, meat, raw",34003,,True,True,normalized_from_source_name,accepted_core,1,
food_radish_black_raw,radish_black_raw,"Radish, black, raw","Radish, black",atomic,"fruits, vegetables, legumes and nuts",vegetables,29.2,0.94,5.52,0.1,"vegetables, raw",raw,,1.2,4.3,0.058,91.4,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,root_veg,radish-black-raw_20089,"Radish, black, raw",20089,,True,True,normalized_from_source_name,accepted_core,1,
food_radish_raw,radish_raw,"Radish, raw",Radish,atomic,"fruits, vegetables, legumes and nuts",vegetables,14.5,0.94,1.53,0.3,"vegetables, raw",raw,,1.4,1.1,0.04,95.5,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,root_veg,radish-raw_20045,"Radish, raw",20045,,True,True,normalized_from_source_name,accepted_core,1,
food_raisin,raisin,Raisin,Raisin,atomic,"fruits, vegetables, legumes and nuts",fruits,321.0,3.0,73.2,0.9,dried fruits,,,4.2,70.3,0.013,16.0,0.0,carb_high;fat_low,True,False,True,True,False,,,,veggie,,,raisin_13046,Raisin,13046,,True,True,normalized_from_source_name,accepted_core,1,
food_rambutan_pulp,rambutan_pulp,"Rambutan, pulp","Rambutan, pulp",atomic,"fruits, vegetables, legumes and nuts",fruits,84.5,0.65,20.0,0.21,fresh fruits,,,0.9,,0.028,78.0,0.0,protein_low;carb_high;fat_low,True,False,True,False,False,,,,veggie,,,rambutan-pulp_13077,"Rambutan, pulp",13077,,True,True,normalized_from_source_name,accepted_core,1,
food_rapeseed_oil,rapeseed_oil,Rapeseed oil,Rapeseed oil,semi_atomic,fats and oils,vegetable oils,900.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,protein_low;carb_low;fat_high,False,False,False,False,False,,,,,,,rapeseed-oil_17130,Rapeseed oil,17130,,True,True,normalized_from_source_name,accepted_core,1,
food_raspberry_frozen_raw,raspberry_frozen_raw,"Raspberry, frozen, raw",Raspberry,atomic,"fruits, vegetables, legumes and nuts",fruits,37.6,1.16,6.43,0.8,fresh fruits,raw,frozen,6.05,6.03,0.005,85.9,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,raspberry-frozen-raw_13136,"Raspberry, frozen, raw",13136,frozen,True,True,normalized_from_source_name,accepted_core,1,
food_raspberry_raw,raspberry_raw,"Raspberry, raw",Raspberry,atomic,"fruits, vegetables, legumes and nuts",fruits,49.2,1.19,5.83,0.8,fresh fruits,raw,,4.3,5.4,0.0,86.8,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,raspberry-raw_13015,"Raspberry, raw",13015,,True,True,normalized_from_source_name,accepted_core,1,
food_red_berries_raspberries_strawberries_red_currants_black_currants_raw,red_berries_raspberries_strawberries_red_currants_black_currants_raw,"Red berries, raspberries, strawberries, red currants, black currants, raw",Red berries,atomic,"fruits, vegetables, legumes and nuts",fruits,38.8,1.11,7.88,0.31,fresh fruits,raw,,5.3,7.4,0.008,84.5,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,red-berries-raspberries-strawberries-red-currants-black-currants-raw_13997,"Red berries (raspberries, strawberries, red currants, black currants) , raw",13997,raspberries;strawberries;red_currants;black_currants,True,True,normalized_from_source_name,accepted_core,1,
food_red_cabbage_boiled_cooked_in_water,red_cabbage_boiled_cooked_in_water,"Red cabbage, boiled/cooked in water",Red cabbage,semi_atomic,"fruits, vegetables, legumes and nuts",vegetables,20.1,1.51,3.32,0.09,"vegetables, cooked",cooked,,2.6,3.32,0.07,90.8,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,cruciferous,red-cabbage-boiled-cooked-in-water_20095,"Red cabbage, boiled/cooked in water",20095,,True,True,normalized_from_source_name,accepted_core,1,
food_red_cabbage_braised,red_cabbage_braised,"Red cabbage, braised","Red cabbage, braised",atomic,"fruits, vegetables, legumes and nuts",vegetables,34.9,1.19,5.7,0.1,"vegetables, cooked",,,3.0,4.5,0.033,89.1,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,cruciferous,red-cabbage-braised_20310,"Red cabbage, braised",20310,,True,True,normalized_from_source_name,accepted_core,1,
food_red_cabbage_raw,red_cabbage_raw,"Red cabbage, raw",Red cabbage,atomic,"fruits, vegetables, legumes and nuts",vegetables,30.0,1.13,4.33,0.3,"vegetables, raw",raw,,2.8,3.9,0.035,90.7,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,cruciferous,red-cabbage-raw_20014,"Red cabbage, raw",20014,,True,True,normalized_from_source_name,accepted_core,1,
food_red_currant_raw,red_currant_raw,"Red currant, raw",Red currant,atomic,"fruits, vegetables, legumes and nuts",fruits,68.5,1.56,7.06,0.7,fresh fruits,raw,,4.6,6.63,0.0,82.1,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,red-currant-raw_13019,"Red currant, raw",13019,,True,True,normalized_from_source_name,accepted_core,1,
food_red_endive_raw,red_endive_raw,"Red endive, raw",Red endive,atomic,"fruits, vegetables, legumes and nuts",vegetables,12.9,1.4,1.6,0.1,"vegetables, raw",raw,,3.0,1.6,0.018,94.0,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,leafy_salad,red-endive-raw_20162,"Red endive, raw",20162,,True,True,normalized_from_source_name,accepted_core,1,
food_red_kidney_bean_boiled_cooked_in_water,red_kidney_bean_boiled_cooked_in_water,"Red kidney bean, boiled/cooked in water",Red kidney bean,semi_atomic,"fruits, vegetables, legumes and nuts",legumes,116.0,9.63,12.3,0.6,"legumes, cooked",cooked,,11.6,0.5,0.021,65.0,0.0,protein_moderate;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,red-kidney-bean-boiled-cooked-in-water_20503,"Red kidney bean, boiled/cooked in water",20503,,True,True,normalized_from_source_name,accepted_core,1,
food_red_kidney_bean_canned_drained,red_kidney_bean_canned_drained,"Red kidney bean, canned, drained",Red kidney bean,semi_atomic,"fruits, vegetables, legumes and nuts",legumes,94.0,8.31,13.0,0.97,"legumes, cooked",,canned;drained,7.0,1.0,0.68,68.9,0.0,protein_moderate;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,red-kidney-bean-canned-drained_20524,"Red kidney bean, canned, drained",20524,canned,True,True,normalized_from_source_name,accepted_core,1,
food_red_kidney_bean_dried,red_kidney_bean_dried,"Red kidney bean, dried",Red kidney bean,semi_atomic,"fruits, vegetables, legumes and nuts",legumes,283.9,22.5,46.1,1.06,"legumes, dried",,dried,15.2,2.1,0.03,11.8,0.0,protein_high;carb_high;fat_low,True,False,True,False,False,,,,veggie,,,red-kidney-bean-dried_20525,"Red kidney bean, dried",20525,,True,True,normalized_from_source_name,accepted_core,1,
food_red_kuri_squash_pulp_boiled_cooked_in_water,red_kuri_squash_pulp_boiled_cooked_in_water,"Red kuri squash, pulp, boiled/cooked in water","Red kuri squash, pulp",semi_atomic,"fruits, vegetables, legumes and nuts",vegetables,38.2,1.06,6.88,0.3,"vegetables, cooked",cooked,,1.8,3.5,0.0,88.9,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,red-kuri-squash-pulp-boiled-cooked-in-water_20331,"Red kuri squash, pulp, boiled/cooked in water",20331,,True,True,normalized_from_source_name,accepted_core,1,
food_red_kuri_squash_pulp_braised,red_kuri_squash_pulp_braised,"Red kuri squash, pulp, braised","Red kuri squash, pulp, braised",atomic,"fruits, vegetables, legumes and nuts",vegetables,44.8,1.31,7.05,0.5,"vegetables, cooked",,,3.3,4.5,0.0,87.3,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,,red-kuri-squash-pulp-braised_20291,"Red kuri squash, pulp, braised",20291,,True,True,normalized_from_source_name,accepted_core,1,
food_red_kuri_squash_pulp_raw,red_kuri_squash_pulp_raw,"Red kuri squash, pulp, raw","Red kuri squash, pulp",atomic,"fruits, vegetables, legumes and nuts",vegetables,15.8,0.63,3.1,0.1,"vegetables, raw",raw,,1.1,,0.074,94.6,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,,red-kuri-squash-pulp-raw_20132,"Red kuri squash, pulp, raw",20132,,True,True,normalized_from_source_name,accepted_core,1,
food_red_onion_raw,red_onion_raw,"Red onion, raw",Red onion,atomic,"fruits, vegetables, legumes and nuts",vegetables,36.3,1.31,5.63,0.4,"vegetables, raw",raw,,2.5,5.2,0.0,90.3,0.0,protein_low;carb_moderate;fat_low,True,False,True,False,False,,,,veggie,,cooked_veg,red-onion-raw_20238,"Red onion, raw",20238,,True,True,normalized_from_source_name,accepted_core,1,
food_rhubarb_stalk_cooked_with_sugar,rhubarb_stalk_cooked_with_sugar,"Rhubarb, stalk, cooked, with sugar","Rhubarb, stalk",semi_atomic,"fruits, vegetables, legumes and nuts",fruits,118.8,0.39,29.2,0.05,puréed fruits,cooked,,2.0,28.7,0.002,67.8,0.0,protein_low;carb_high;fat_low,True,False,True,True,False,,,,veggie,,,rhubarb-stalk-cooked-with-sugar_13048,"Rhubarb, stalk, cooked, with sugar",13048,with_sugar,True,True,normalized_from_source_name,accepted_core,1,
food_rhubarb_stalk_raw,rhubarb_stalk_raw,"Rhubarb, stalk, raw","Rhubarb, stalk",atomic,"fruits, vegetables, legumes and nuts",fruits,11.1,0.78,1.47,0.23,fresh fruits,raw,,2.47,1.47,0.009,92.0,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,,rhubarb-stalk-raw_13047,"Rhubarb, stalk, raw",13047,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_basmati_cooked,rice_basmati_cooked,"Rice, basmati, cooked","Rice, basmati",semi_atomic,cereal products,"pasta, rice and grains",117.0,2.74,24.4,0.6,"pasta, rice and grains, cooked",cooked,,1.0,,0.0,71.1,0.0,protein_low;carb_high;fat_low,False,True,False,False,False,,True,True,,grains_refined,,rice-basmati-cooked_9125,"Rice, basmati, cooked",9125,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_bran,rice_bran,Rice bran,Rice bran,semi_atomic,miscellaneous,miscellaneous ingredients,398.0,13.9,28.1,20.9,,,,21.0,0.9,0.013,6.12,0.0,protein_high;carb_high;fat_high,False,True,False,False,False,,True,True,,grains_refined,,rice-bran_9643,Rice bran,9643,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_bran_oil,rice_bran_oil,Rice bran oil,Rice bran oil,semi_atomic,fats and oils,vegetable oils,900.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,protein_low;carb_low;fat_high,False,True,False,False,False,,True,True,,grains_refined,,rice-bran-oil_17390,Rice bran oil,17390,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_brown_cooked_unsalted,rice_brown_cooked_unsalted,"Rice, brown, cooked, unsalted","Rice, brown",semi_atomic,cereal products,"pasta, rice and grains",158.0,3.21,32.6,1.0,"pasta, rice and grains, cooked",cooked,,2.3,0.0,0.0,60.4,0.0,carb_high;fat_low,False,True,False,False,False,,True,True,,grains_refined,,rice-brown-cooked-unsalted_9103,"Rice, brown, cooked, unsalted",9103,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_brown_raw,rice_brown_raw,"Rice, brown, raw","Rice, brown",atomic,cereal products,"pasta, rice and grains",350.0,7.02,71.4,2.8,"pasta, rice and grains, raw",raw,,5.0,0.66,0.01,12.6,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,False,,True,True,,grains_refined,,rice-brown-raw_9102,"Rice, brown, raw",9102,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_cooked_unsalted,rice_cooked_unsalted,"Rice, cooked, unsalted",Rice,semi_atomic,cereal products,"pasta, rice and grains",145.0,2.92,31.8,0.41,"pasta, rice and grains, cooked",cooked,,0.8,0.0,0.0,63.9,0.0,protein_low;carb_high;fat_low,False,True,False,False,False,,True,True,,grains_refined,,rice-cooked-unsalted_9104,"Rice, cooked, unsalted",9104,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_maize_based_pasta_gluten_free_boiled,rice_maize_based_pasta_gluten_free_boiled,"Rice-maize based pasta, gluten-free, boiled","Rice-maize based pasta, gluten-free",semi_atomic,cereal products,"pasta, rice and grains",170.0,3.15,36.6,0.8,"pasta, rice and grains, cooked",cooked,,1.3,,0.0,58.0,0.0,carb_high;fat_low,False,True,False,False,False,,True,True,,grains_refined,,rice-maize-based-pasta-gluten-free-boiled_9875,"Rice-maize based pasta, gluten-free, boiled",9875,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_noodle_cooked_unsalted,rice_noodle_cooked_unsalted,"Rice noodle, cooked, unsalted",Rice noodle,semi_atomic,cereal products,"pasta, rice and grains",89.3,1.43,20.1,0.3,"pasta, rice and grains, cooked",cooked,,0.3,0.0,0.024,77.8,0.0,protein_low;carb_high;fat_low,False,True,False,False,False,,True,True,,grains_refined,,rice-noodle-cooked-unsalted_9901,"Rice noodle, cooked, unsalted",9901,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_noodle_dried,rice_noodle_dried,"Rice noodle, dried",Rice noodle,semi_atomic,cereal products,"pasta, rice and grains",365.0,7.44,80.5,1.0,"pasta, rice and grains, raw",,dried,1.2,0.0,0.03,9.5,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,False,,True,True,,grains_refined,,rice-noodle-dried_9900,"Rice noodle, dried",9900,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_parboiled_cooked_unsalted,rice_parboiled_cooked_unsalted,"Rice, parboiled, cooked, unsalted","Rice, parboiled",semi_atomic,cereal products,"pasta, rice and grains",146.0,2.95,31.7,0.56,"pasta, rice and grains, cooked",cooked,,1.1,0.11,0.006,63.5,0.0,protein_low;carb_high;fat_low,False,True,False,False,False,,True,True,,grains_refined,,rice-parboiled-cooked-unsalted_9105,"Rice, parboiled, cooked, unsalted",9105,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_parboiled_raw,rice_parboiled_raw,"Rice, parboiled, raw","Rice, parboiled",atomic,cereal products,"pasta, rice and grains",356.0,7.11,78.6,0.98,"pasta, rice and grains, raw",raw,,1.32,0.4,0.012,11.3,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,False,,True,True,,grains_refined,,rice-parboiled-raw_9101,"Rice, parboiled, raw",9101,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_raw,rice_raw,"Rice, raw",Rice,atomic,cereal products,"pasta, rice and grains",352.0,7.04,78.0,0.91,"pasta, rice and grains, raw",raw,,1.05,0.16,0.006,12.5,0.0,protein_moderate;carb_high;fat_low,False,True,False,False,False,,True,True,,grains_refined,,rice-raw_9100,"Rice, raw",9100,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_red_cooked_unsalted,rice_red_cooked_unsalted,"Rice, red, cooked, unsalted","Rice, red",semi_atomic,cereal products,"pasta, rice and grains",141.0,3.45,28.2,0.69,"pasta, rice and grains, cooked",cooked,,4.0,,0.009,63.1,0.0,carb_high;fat_low,False,True,False,False,False,,True,True,,grains_refined,,rice-red-cooked-unsalted_9110,"Rice, red, cooked, unsalted",9110,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_red_raw,rice_red_raw,"Rice, red, raw","Rice, red",atomic,cereal products,"pasta, rice and grains",352.0,7.97,70.6,3.0,"pasta, rice and grains, raw",raw,,4.5,,0.028,12.4,0.0,protein_moderate;carb_high,False,True,False,False,False,,True,True,,grains_refined,,rice-red-raw_9109,"Rice, red, raw",9109,,True,True,normalized_from_source_name,accepted_core,1,
food_rice_thai_cooked,rice_thai_cooked,"Rice, thaï, cooked","Rice, thai",semi_atomic,cereal products,"pasta, rice and grains",143.0,2.92,30.5,0.7,"pasta, rice and grains, cooked",cooked,,1.1,,0.0,64.7,0.0,protein_low;carb_high;fat_low,False,True,False,False,False,,True,True,,grains_refined,,rice-thai-cooked_9124,"Rice, thaï, cooked",9124,,True,True,normalized_from_source_name,accepted_core,1,
food_ricotta_cheese,ricotta_cheese,Ricotta cheese,Ricotta cheese,semi_atomic,milk and milk products,cheese and similar,158.3,8.79,4.0,11.9,uncured cheeses and similar,,,0.0,2.25,0.3,71.7,0.0,protein_moderate;carb_low;fat_high,True,False,False,False,False,,,,,,,ricotta-cheese_19585,Ricotta cheese,19585,,True,True,normalized_from_source_name,accepted_core,1,
food_rillette_fish_prepacked,rillette_fish_prepacked,"Rillette, fish, prepacked","Rillette, fish",semi_atomic,"meat, egg and fish",fish products,243.0,13.9,0.3,20.7,,,,0.0,0.3,0.96,59.9,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,fish_white,,,rillette-fish-prepacked_8080,"Rillette, fish, prepacked",8080,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_rillettes_crab_prepacked,rillettes_crab_prepacked,"Rillettes, crab, prepacked","Rillettes, crab",semi_atomic,"meat, egg and fish",fish products,192.0,12.2,3.5,13.6,,,,3.5,1.6,1.11,,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,fish_white,,,rillettes-crab-prepacked_8059,"Rillettes, crab, prepacked",8059,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_rillettes_duck,rillettes_duck,"Rillettes, duck","Rillettes, duck",semi_atomic,"meat, egg and fish",delicatessen meat and similar,377.0,15.3,1.03,34.6,rillettes,,,,,1.25,47.3,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,animal_fatty,,,rillettes-duck_8026,"Rillettes, duck",8026,,True,True,normalized_from_source_name,accepted_core,1,
food_rillettes_from_mans,rillettes_from_mans,Rillettes from Mans,Rillettes from mans,semi_atomic,"meat, egg and fish",delicatessen meat and similar,420.0,15.6,4.7,37.6,rillettes,,,0.21,0.13,1.28,40.0,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,fish_white,,,rillettes-from-mans_8015,Rillettes from Mans,8015,,True,True,normalized_from_source_name,accepted_core,1,
food_rillettes_goose,rillettes_goose,"Rillettes, goose","Rillettes, goose",semi_atomic,"meat, egg and fish",delicatessen meat and similar,364.0,14.9,0.99,33.4,rillettes,,,,,1.29,48.9,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,fish_white,,,rillettes-goose_8030,"Rillettes, goose",8030,,True,True,normalized_from_source_name,accepted_core,1,
food_rillettes_mackerel_prepacked,rillettes_mackerel_prepacked,"Rillettes, mackerel, prepacked","Rillettes, mackerel",semi_atomic,"meat, egg and fish",fish products,246.0,11.0,1.0,22.0,,,,0.0,0.0,,,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,fish_fatty,,,rillettes-mackerel-prepacked_8083,"Rillettes, mackerel, prepacked",8083,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_rillettes_pork,rillettes_pork,"Rillettes, pork","Rillettes, pork",semi_atomic,"meat, egg and fish",delicatessen meat and similar,390.0,14.3,0.2,36.9,rillettes,,,,,1.6,46.3,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,lean_red,,,rillettes-pork_8000,"Rillettes, pork",8000,,True,True,normalized_from_source_name,accepted_core,1,
food_rillettes_poultry,rillettes_poultry,"Rillettes, poultry","Rillettes, poultry",semi_atomic,"meat, egg and fish",delicatessen meat and similar,340.0,16.4,0.49,30.3,rillettes,,,0.25,0.36,1.19,52.2,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,fish_white,,,rillettes-poultry_8040,"Rillettes, poultry",8040,,True,True,normalized_from_source_name,accepted_core,1,
food_rillettes_pure_pork,rillettes_pure_pork,"Rillettes, pure pork","Rillettes, pure pork",semi_atomic,"meat, egg and fish",delicatessen meat and similar,414.0,16.7,0.13,38.3,rillettes,,,0.3,0.0,0.97,44.0,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,lean_red,,,rillettes-pure-pork_8001,"Rillettes, pure pork",8001,,True,True,normalized_from_source_name,accepted_core,1,
food_rillettes_salmon_prepacked,rillettes_salmon_prepacked,"Rillettes, salmon, prepacked","Rillettes, salmon",semi_atomic,"meat, egg and fish",fish products,237.0,15.1,2.0,18.4,,,,1.6,0.9,1.3,62.8,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,fish_fatty,,,rillettes-salmon-prepacked_8081,"Rillettes, salmon, prepacked",8081,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_rillettes_tuna_prepacked,rillettes_tuna_prepacked,"Rillettes, tuna, prepacked","Rillettes, tuna",semi_atomic,"meat, egg and fish",fish products,199.0,16.4,1.65,13.8,,,,1.4,1.2,1.24,63.5,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,fish_fatty,,,rillettes-tuna-prepacked_8082,"Rillettes, tuna, prepacked",8082,prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_rolled_escalope_of_pork_with_pistachios,rolled_escalope_of_pork_with_pistachios,Rolled escalope of pork with pistachios,Rolled escalope of pork with pistachios,semi_atomic,"meat, egg and fish",delicatessen meat and similar,258.0,17.7,0.7,20.2,other delicatessen,,,1.2,0.7,2.5,54.5,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,lean_red,,,rolled-escalope-of-pork-with-pistachios_8373,Rolled escalope of pork with pistachios,8373,with_pistachios,True,True,normalized_from_source_name,accepted_core,1,
food_rolls_for_hamburger_hotdog_buns_prepacked,rolls_for_hamburger_hotdog_buns_prepacked,"Rolls for hamburger/hotdog, buns, prepacked",Rolls for hamburger / hotdog,semi_atomic,cereal products,breads and similar,293.0,9.07,49.7,5.35,breads,,,3.3,5.88,1.14,30.9,0.0,protein_moderate;carb_high;fat_moderate,True,True,False,False,False,,,,,,,rolls-for-hamburger-hotdog-buns-prepacked_7259,"Rolls for hamburger/hotdog (buns), prepacked",7259,buns;prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_rolls_for_hamburger_hotdog_buns_wholemeal_prepacked,rolls_for_hamburger_hotdog_buns_wholemeal_prepacked,"Rolls for hamburger/hotdog, buns, wholemeal, prepacked","Rolls for hamburger / hotdog, wholemeal",semi_atomic,cereal products,breads and similar,285.0,8.89,46.3,5.75,breads,,,4.75,5.38,1.11,,0.0,protein_moderate;carb_high;fat_moderate,True,True,False,False,False,,,,,,,rolls-for-hamburger-hotdog-buns-wholemeal-prepacked_7262,"Rolls for hamburger/hotdog (buns), wholemeal, prepacked",7262,buns;prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_roman_rocket_raw,roman_rocket_raw,"Roman rocket, raw",Roman rocket,atomic,"fruits, vegetables, legumes and nuts",vegetables,24.7,2.58,2.1,0.66,"vegetables, raw",raw,,1.6,2.05,0.068,91.7,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,leafy_salad,roman-rocket-raw_20217,"Roman rocket, raw",20217,,True,True,normalized_from_source_name,accepted_core,1,
food_romanesco_cauliflower_or_romanesco_broccoli_cooked,romanesco_cauliflower_or_romanesco_broccoli_cooked,"Romanesco cauliflower or romanesco broccoli, cooked",Romanesco cauliflower or romanesco broccoli,semi_atomic,"fruits, vegetables, legumes and nuts",vegetables,35.8,3.0,2.03,0.8,"vegetables, cooked",cooked,,4.3,1.6,0.0,91.5,0.0,carb_low;fat_low,True,False,True,False,False,,,,veggie,,cruciferous,romanesco-cauliflower-or-romanesco-broccoli-cooked_20290,"Romanesco cauliflower or romanesco broccoli, cooked",20290,,True,True,normalized_from_source_name,accepted_core,1,
food_romanesco_cauliflower_or_romanesco_broccoli_raw,romanesco_cauliflower_or_romanesco_broccoli_raw,"Romanesco cauliflower or romanesco broccoli, raw",Romanesco cauliflower or romanesco broccoli,atomic,"fruits, vegetables, legumes and nuts",vegetables,24.1,2.93,2.2,0.4,"vegetables, raw",raw,,2.35,2.2,0.039,89.8,0.0,protein_low;carb_low;fat_low,True,False,True,False,False,,,,veggie,,cruciferous,romanesco-cauliflower-or-romanesco-broccoli-raw_20280,"Romanesco cauliflower or romanesco broccoli, raw",20280,,True,True,normalized_from_source_name,accepted_core,1,
food_roquefort_blue_cheese_sauce_prepacked,roquefort_blue_cheese_sauce_prepacked,"Roquefort, blue cheese sauce, prepacked",Roquefort sauce,semi_atomic,miscellaneous,sauces,127.1,2.85,4.4,10.9,warm sauces,,,0.6,1.1,1.25,80.9,0.0,protein_low;carb_low;fat_high,False,False,False,False,False,,,,,,,roquefort-blue-cheese-sauce-prepacked_11191,"Roquefort (blue cheese) sauce, prepacked",11191,blue_cheese;prepacked,True,True,normalized_from_source_name,accepted_core,1,
food_rosemary_dried,rosemary_dried,"Rosemary, dried",Rosemary,semi_atomic,miscellaneous,herbs,242.3,4.88,21.5,15.2,dried herbs,,dried,42.6,,0.13,9.31,0.0,carb_high;fat_high,False,False,False,False,False,,,,,,,rosemary-dried_11036,"Rosemary, dried",11036,,True,True,normalized_from_source_name,accepted_core,1,
food_rosemary_fresh,rosemary_fresh,"Rosemary, fresh","Rosemary, fresh",semi_atomic,miscellaneous,herbs,121.0,3.31,6.6,5.86,fresh herbs,,,14.1,,0.065,67.8,0.0,carb_moderate;fat_moderate,False,False,False,False,False,,,,,,,rosemary-fresh_11068,"Rosemary, fresh",11068,,True,True,normalized_from_source_name,accepted_core,1,
food_rosette_dry_sausage,rosette_dry_sausage,Rosette dry sausage,Rosette dry sausage,semi_atomic,"meat, egg and fish",delicatessen meat and similar,380.0,24.2,1.79,30.7,dry sausages,,,,1.46,4.56,34.9,0.0,protein_high;carb_low;fat_high,True,False,False,False,True,,,,processed_meat,,,rosette-dry-sausage_30304,Rosette dry sausage,30304,,True,True,normalized_from_source_name,accepted_core,1,
food_rostis_or_potatoes_cake,rostis_or_potatoes_cake,Rostis or Potatoes cake,Rostis or potatoes cake,atomic,"fruits, vegetables, legumes and nuts",potatoes and other tubers,182.0,2.38,22.5,8.3,,,,3.3,0.2,0.82,61.4,0.0,protein_low;carb_high;fat_moderate,True,True,True,False,False,,,,veggie,potatoes,,rostis-or-potatoes-cake_4039,Rostis or Potatoes cake,4039,,True,True,normalized_from_source_name,accepted_core,1,
food_round_of_ham_cooked,round_of_ham_cooked,"Round of ham, cooked",Round of ham,semi_atomic,"meat, egg and fish",delicatessen meat and similar,182.0,20.3,1.4,10.6,cooked ham,cooked,,0.0,,,66.0,0.0,protein_high;carb_low;fat_high,True,False,False,False,False,,,,processed_meat,,,round-of-ham-cooked_28917,"Round of ham, cooked",28917,,True,True,normalized_from_source_name,accepted_core,1,
food_royal_jelly,royal_jelly,Royal jelly,Royal jelly,semi_atomic,miscellaneous,miscellaneous ingredients,144.0,13.0,14.0,4.0,,,,,14.0,,66.0,0.0,protein_high;carb_moderate,False,False,False,True,False,,,,,,,royal-jelly_31108,Royal jelly,31108,,True,True,normalized_from_source_name,accepted_core,1,
