recipe_id,nutrition_basis,servings_basis,total_weight_grams_estimated,energy_kcal_total,protein_g_total,carbs_g_total,fat_g_total,fibre_g_total,sugars_g_total,salt_g_total,water_g_total,energy_kcal_per_serving,protein_g_per_serving,carbs_g_per_serving,fat_g_per_serving,fibre_g_per_serving,sugars_g_per_serving,salt_g_per_serving,water_g_per_serving,mapped_ingredient_count,unmapped_ingredient_count,mapped_weight_ratio,cache_status,cache_version,qc_notes,macro_relevant_mapped_weight_ratio,uses_pilot_servings_fallback,servings_estimation_method,servings_adjustment_applied,original_servings_basis,adjusted_servings_basis,quality_flags
recipes_v1_1_candidate_170,recipes_v1_1_generator_ready_slot_checked_round10_draft,1,159.175,265.0655,19.1762,0.696,20.674,,,,,265.0655,19.1762,0.696,20.674,,,,,4,2,1.0,usable_from_mapped_ingredients,recipes_v1_1_generator_ready_slot_checked_round10,round10_cache_values; v1_1_generator_ready_slot_checked_draft_only,0.987,True,pilot_fallback_recipe_kind_weight,False,1,1,
recipes_v1_1_candidate_171,recipes_v1_1_generator_ready_slot_checked_round10_draft,1,190.575,353.1025,7.7175,7.2371,32.6131,,,,,353.1025,7.7175,7.2371,32.6131,,,,,5,1,1.0,usable_from_mapped_ingredients,recipes_v1_1_generator_ready_slot_checked_round10,round10_cache_values; v1_1_generator_ready_slot_checked_draft_only,0.9812,True,pilot_fallback_recipe_kind_weight,False,1,1,is_low_protein_suspicious
recipes_v1_1_candidate_172,recipes_v1_1_generator_ready_slot_checked_round10_draft,2,337.0,561.5,26.691,7.415,47.315,,,,,280.75,13.3455,3.7075,23.6575,,,,,3,3,1.0,usable_from_mapped_ingredients,recipes_v1_1_generator_ready_slot_checked_round10,round10_cache_values; v1_1_generator_ready_slot_checked_draft_only,1.0,True,pilot_fallback_recipe_kind_weight,False,2,2,
recipes_v1_1_candidate_173,recipes_v1_1_generator_ready_slot_checked_round10_draft,2,919.0,2080.905,21.245,226.139,121.1855,,,,,1040.4525,10.6225,113.0695,60.5927,,,,,5,3,0.7388,usable_from_mapped_ingredients,recipes_v1_1_generator_ready_slot_checked_round10,round10_cache_values; v1_1_generator_ready_slot_checked_draft_only,0.7323,True,pilot_fallback_recipe_kind_weight,False,2,2,
recipes_v1_1_candidate_174,recipes_v1_1_generator_ready_slot_checked_round10_draft,2,469.55,595.3813,53.1761,4.9408,40.4664,,,,,297.6907,26.5881,2.4704,20.2332,,,,,5,1,1.0,usable_from_mapped_ingredients,recipes_v1_1_generator_ready_slot_checked_round10,round10_cache_values; v1_1_generator_ready_slot_checked_draft_only,0.9823,True,pilot_fallback_recipe_kind_weight,False,2,2,
recipes_v1_1_candidate_175,recipes_v1_1_generator_ready_slot_checked_round10_draft,2,327.0,663.0,38.181,0.81,56.463,,,,,331.5,19.0905,0.405,28.2315,,,,,2,2,1.0,partial_from_mapped_ingredients,recipes_v1_1_generator_ready_slot_checked_round10,round10_cache_values; v1_1_generator_ready_slot_checked_draft_only,1.0,True,pilot_fallback_recipe_kind_weight,False,2,2,
manual_snack_v1_1_round12_001,manual_snack_fooddb_v1_1_round12,1,250.0,264.67,6.492,22.917,15.914,,,,,264.67,6.492,22.917,15.914,,,,,2,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
manual_snack_v1_1_round12_002,manual_snack_fooddb_v1_1_round12,1,175.0,264.15,9.205,20.24,15.555,,,,,264.15,9.205,20.24,15.555,,,,,2,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
manual_snack_v1_1_round12_003,manual_snack_fooddb_v1_1_round12,1,290.0,251.79,5.944,21.077,15.974,,,,,251.79,5.944,21.077,15.974,,,,,2,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
manual_snack_v1_1_round12_004,manual_snack_fooddb_v1_1_round12,1,290.0,238.59,6.4,14.393,16.034,,,,,238.59,6.4,14.393,16.034,,,,,2,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
manual_snack_v1_1_round12_005,manual_snack_fooddb_v1_1_round12,1,270.0,249.97,6.514,17.757,16.004,,,,,249.97,6.514,17.757,16.004,,,,,2,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
manual_snack_v1_1_round12_006,manual_snack_fooddb_v1_1_round12,1,320.0,151.75,7.107,21.905,2.925,,,,,151.75,7.107,21.905,2.925,,,,,2,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
manual_snack_v1_1_round12_007,manual_snack_fooddb_v1_1_round12,1,270.0,116.49,6.696,13.083,2.61,,,,,116.49,6.696,13.083,2.61,,,,,2,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
manual_snack_v1_1_round12_008,manual_snack_fooddb_v1_1_round12,1,225.0,188.5,10.985,23.585,4.825,,,,,188.5,10.985,23.585,4.825,,,,,2,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
manual_snack_v1_1_round12_009,manual_snack_fooddb_v1_1_round12,1,290.0,175.45,7.714,27.39,3.37,,,,,175.45,7.714,27.39,3.37,,,,,2,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
manual_snack_v1_1_round12_010,manual_snack_fooddb_v1_1_round12,1,140.0,231.6,16.852,18.24,9.34,,,,,231.6,16.852,18.24,9.34,,,,,2,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
manual_snack_v1_1_round12_011,manual_snack_fooddb_v1_1_round12,1,95.0,176.8,10.521,20.195,5.12,,,,,176.8,10.521,20.195,5.12,,,,,2,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
manual_snack_v1_1_round12_012,manual_snack_fooddb_v1_1_round12,1,75.0,177.05,9.127,17.9825,6.915,,,,,177.05,9.127,17.9825,6.915,,,,,2,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
manual_snack_v1_1_round12_013,manual_snack_fooddb_v1_1_round12,1,105.0,201.95,15.597,18.3195,6.609,,,,,201.95,15.597,18.3195,6.609,,,,,3,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
manual_snack_v1_1_round12_014,manual_snack_fooddb_v1_1_round12,1,95.0,161.8,14.221,20.58,1.645,,,,,161.8,14.221,20.58,1.645,,,,,2,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
manual_snack_v1_1_round12_015,manual_snack_fooddb_v1_1_round12,1,220.0,217.82,9.09,17.92,12.2,,,,,217.82,9.09,17.92,12.2,,,,,2,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_manual_snacks_round12,manual_snack_v1_1_round12; exact_fooddb_round9_macro_sum,1.0,False,manual_round12_one_serving,False,1,1,
recipes_v1_1_round26_plus10_001,recipes_v1_1_round26_plus10_mapped_ingredients_draft,4,1483.88,2727.0189,178.3916,347.328,60.5166,,,,,681.7547,44.5979,86.832,15.1292,,,,,10,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_round26_plus10_001,round26_plus10_targeted_lunch_dinner; ,1.0,True,round26_complete_main_default,False,4,4,
recipes_v1_1_round26_plus10_003,recipes_v1_1_round26_plus10_mapped_ingredients_draft,4,1098.04,2530.0784,186.8257,129.6736,135.6161,,,,,632.5196,46.7064,32.4184,33.904,,,,,7,1,1.0,usable_from_mapped_ingredients,recipes_v1_1_round26_plus10_001,round26_plus10_targeted_lunch_dinner; ,1.0,True,round26_complete_main_default,False,4,4,
recipes_v1_1_round26_plus10_004,recipes_v1_1_round26_plus10_mapped_ingredients_draft,4,3886.76,5264.625,477.7893,296.048,231.9689,,,,,1316.1563,119.4473,74.012,57.9922,,,,,8,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_round26_plus10_001,round26_plus10_targeted_lunch_dinner; ,0.9989,True,round26_complete_main_default,False,4,4,
recipes_v1_1_round26_plus10_005,recipes_v1_1_round26_plus10_mapped_ingredients_draft,4,1421.01,1571.1707,104.0518,110.9792,76.8409,,,,,392.7927,26.0129,27.7448,19.2102,,,,,10,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_round26_plus10_001,round26_plus10_targeted_lunch_dinner; ,0.7401,True,round26_complete_main_default,False,4,4,
recipes_v1_1_round26_plus10_006,recipes_v1_1_round26_plus10_mapped_ingredients_draft,4,1876.33,1805.9045,110.5355,146.5832,78.7779,,,,,451.4761,27.6339,36.6458,19.6945,,,,,6,0,1.0,usable_from_mapped_ingredients,recipes_v1_1_round26_plus10_001,round26_plus10_targeted_lunch_dinner; ,1.0,True,round26_complete_main_default,False,4,4,
recipes_v1_1_round26_plus10_007,recipes_v1_1_round26_plus10_mapped_ingredients_draft,4,1290.99,1286.9435,134.129,108.9977,35.5058,,,,,321.7359,33.5323,27.2494,8.8764,,,,,8,2,0.9997,usable_from_mapped_ingredients,recipes_v1_1_round26_plus10_001,round26_plus10_targeted_lunch_dinner; ,0.998,True,round26_complete_main_default,False,4,4,
recipes_v1_1_round26_plus10_008,recipes_v1_1_round26_plus10_mapped_ingredients_draft,4,3261.55,3441.1597,204.2493,424.3537,90.0665,,,,,860.2899,51.0623,106.0884,22.5166,,,,,7,2,0.8375,usable_from_mapped_ingredients,recipes_v1_1_round26_plus10_001,round26_plus10_targeted_lunch_dinner; ,0.8375,True,round26_complete_main_default,False,4,4,
recipes_v1_2_round28_plus30_001,recipes_v1_2_round28_plus30_mapped_ingredients_draft,1,358.67,603.2066,23.7718,9.516,52.2376,,,,,603.2066,23.7718,9.516,52.2376,,,,,8,2,1.0,usable_from_mapped_ingredients,recipes_v1_2_round28_plus30_001,round28_plus30_targeted_expansion; ,0.99,True,round28_bucket_default,False,1,1,
recipes_v1_2_round28_plus30_002,recipes_v1_2_round28_plus30_mapped_ingredients_draft,4,1410.0,1346.31,81.1,130.81,51.072,,,,,336.5775,20.275,32.7025,12.768,,,,,6,3,1.0,usable_from_mapped_ingredients,recipes_v1_2_round28_plus30_001,round28_plus30_targeted_expansion; ,1.0,True,round28_bucket_default,False,4,4,
recipes_v1_2_round28_plus30_006,recipes_v1_2_round28_plus30_mapped_ingredients_draft,4,1308.66,1425.3902,60.226,150.6113,59.3406,,,,,356.3476,15.0565,37.6528,14.8351,,,,,5,3,1.0,usable_from_mapped_ingredients,recipes_v1_2_round28_plus30_001,round28_plus30_targeted_expansion; ,1.0,True,round28_bucket_default,False,4,4,
recipes_v1_2_round28_plus30_008,recipes_v1_2_round28_plus30_mapped_ingredients_draft,1,412.0,485.08,25.8563,25.4905,30.9568,,,,,485.08,25.8563,25.4905,30.9568,,,,,6,3,1.0,usable_from_mapped_ingredients,recipes_v1_2_round28_plus30_001,round28_plus30_targeted_expansion; ,1.0,True,round28_bucket_default,False,1,1,
recipes_v1_2_round28_plus30_010,recipes_v1_2_round28_plus30_mapped_ingredients_draft,4,963.29,1633.2122,146.5115,157.5538,41.4415,,,,,408.3031,36.6279,39.3884,10.3604,,,,,6,2,0.9938,usable_from_mapped_ingredients,recipes_v1_2_round28_plus30_001,round28_plus30_targeted_expansion; ,0.9935,True,round28_bucket_default,False,4,4,
recipes_v1_2_round28_plus30_011,recipes_v1_2_round28_plus30_mapped_ingredients_draft,4,1077.5,2552.208,58.5252,438.1626,60.285,,,,,638.052,14.6313,109.5406,15.0712,,,,,6,3,0.7513,usable_from_mapped_ingredients,recipes_v1_2_round28_plus30_001,round28_plus30_targeted_expansion; ,0.7513,True,round28_bucket_default,False,4,4,
recipes_v1_2_round28_plus30_012,recipes_v1_2_round28_plus30_mapped_ingredients_draft,4,1448.05,1930.3453,151.9133,100.0062,99.6026,,,,,482.5863,37.9783,25.0015,24.9006,,,,,6,3,1.0,usable_from_mapped_ingredients,recipes_v1_2_round28_plus30_001,round28_plus30_targeted_expansion; ,1.0,True,round28_bucket_default,False,4,4,
recipes_v1_2_round28_plus30_016,recipes_v1_2_round28_plus30_mapped_ingredients_draft,4,2327.64,2932.8751,184.3788,253.7878,128.2784,,,,,733.2188,46.0947,63.447,32.0696,,,,,7,3,0.9828,usable_from_mapped_ingredients,recipes_v1_2_round28_plus30_001,round28_plus30_targeted_expansion; ,0.9802,True,round28_bucket_default,False,4,4,
recipes_v1_2_round28_plus30_019,recipes_v1_2_round28_plus30_mapped_ingredients_draft,4,1293.5,1328.36,155.088,110.16,23.6565,,,,,332.09,38.772,27.54,5.9141,,,,,4,2,1.0,usable_from_mapped_ingredients,recipes_v1_2_round28_plus30_001,round28_plus30_targeted_expansion; ,1.0,True,round28_bucket_default,False,4,4,
recipes_v1_2_round28_plus30_023,recipes_v1_2_round28_plus30_mapped_ingredients_draft,4,1311.64,1661.922,56.8535,264.6606,37.4149,,,,,415.4805,14.2134,66.1651,9.3537,,,,,5,4,0.6758,usable_from_mapped_ingredients,recipes_v1_2_round28_plus30_001,round28_plus30_targeted_expansion; ,0.6758,True,round28_bucket_default,False,4,4,
recipes_v1_2_round28_plus30_025,recipes_v1_2_round28_plus30_mapped_ingredients_draft,2,526.0,904.205,35.6585,73.8,50.669,,,,,452.1025,17.8293,36.9,25.3345,,,,,6,2,1.0,usable_from_mapped_ingredients,recipes_v1_2_round28_plus30_001,round28_plus30_targeted_expansion; ,1.0,True,round28_bucket_default,False,2,2,
recipes_v1_2_round28_plus30_029,recipes_v1_2_round28_plus30_mapped_ingredients_draft,4,1866.87,1087.9652,88.0841,15.9081,74.0454,,,,,271.9913,22.021,3.977,18.5114,,,,,4,5,0.5716,usable_from_mapped_ingredients,recipes_v1_2_round28_plus30_001,round28_plus30_targeted_expansion; ,0.5716,True,round28_bucket_default,False,4,4,mapping_review_blockers
recipes_v1_2_round30_plus15_002,recipes_v1_2_round30_plus15_mapped_ingredients_draft,1,425.0,432.88,29.9555,35.3,18.812,,,,,432.88,29.9555,35.3,18.812,,,,,4,4,1.0,usable_from_mapped_ingredients,recipes_v1_2_round30_plus15_001,round30_plus15_targeted_expansion; ,1.0,True,round30_bucket_default,False,1,1,
recipes_v1_2_round30_plus15_004,recipes_v1_2_round30_plus15_mapped_ingredients_draft,2,753.0,1578.22,21.1105,109.1595,113.752,,,,,789.11,10.5553,54.5798,56.876,,,,,5,0,1.0,usable_from_mapped_ingredients,recipes_v1_2_round30_plus15_001,round30_plus15_targeted_expansion; ,1.0,True,round30_bucket_default,False,2,2,
recipes_v1_2_round30_plus15_008,recipes_v1_2_round30_plus15_mapped_ingredients_draft,2,569.7,1281.8,67.336,216.72,14.6052,,,,,640.9,33.668,108.36,7.3026,,,,,3,4,0.9259,usable_from_mapped_ingredients,recipes_v1_2_round30_plus15_001,round30_plus15_targeted_expansion; ,0.9259,True,round30_bucket_default,False,2,2,mapping_review_blockers
recipes_v1_2_round30_plus15_015,recipes_v1_2_round30_plus15_mapped_ingredients_draft,4,1318.73,3415.4632,209.6501,293.5736,154.9092,,,,,853.8658,52.4125,73.3934,38.7273,,,,,7,3,1.0,usable_from_mapped_ingredients,recipes_v1_2_round30_plus15_001,round30_plus15_targeted_expansion; ,0.99,True,round30_bucket_default,False,4,4,
recipes_v1_2_round28_plus30_003,recipes_v1_2_round28_plus30_mapped_ingredients_draft,4,1384.3,1101.38,109.6803,46.6831,52.9015,,,,,275.345,27.4201,11.6708,13.2254,,,,,5,4,1.0,usable_from_mapped_ingredients,recipes_v1_2_round36_manual_repair_001,round28_plus30_targeted_expansion; round36_manual_repair_recovered,1.0,True,round28_bucket_default,False,4,4,
recipes_v1_2_round28_plus30_005,recipes_v1_2_round28_plus30_mapped_ingredients_draft,4,1395.0,1363.44,110.6265,84.915,63.627,,,,,340.86,27.6566,21.2288,15.9067,,,,,5,1,1.0,usable_from_mapped_ingredients,recipes_v1_2_round36_manual_repair_001,round28_plus30_targeted_expansion; round36_manual_repair_recovered,1.0,True,round28_bucket_default,False,4,4,
recipes_v1_2_round28_plus30_022,recipes_v1_2_round28_plus30_mapped_ingredients_draft,4,1424.49,2419.0404,71.4135,340.4787,80.1975,,,,,604.7601,17.8534,85.1197,20.0494,,,,,6,4,0.7764,usable_from_mapped_ingredients,recipes_v1_2_round36_manual_repair_001,round28_plus30_targeted_expansion; round36_manual_repair_recovered,0.7764,True,round28_bucket_default,False,4,4,
recipes_v1_2_round28_plus30_027,recipes_v1_2_round28_plus30_mapped_ingredients_draft,4,844.1,1308.552,84.6175,169.4073,29.4344,,,,,327.138,21.1544,42.3518,7.3586,,,,,6,4,0.8371,usable_from_mapped_ingredients,recipes_v1_2_round36_manual_repair_001,round28_plus30_targeted_expansion; round36_manual_repair_recovered,0.8371,True,round28_bucket_default,False,4,4,
recipes_v1_2_round28_plus30_030,recipes_v1_2_round28_plus30_mapped_ingredients_draft,1,151.75,347.9,16.453,23.715,20.27,,,,,347.9,16.453,23.715,20.27,,,,,4,3,1.0,usable_from_mapped_ingredients,recipes_v1_2_round36_manual_repair_001,round28_plus30_targeted_expansion; round36_manual_repair_recovered,1.0,True,round28_bucket_default,False,1,1,
recipes_v1_2_round37_plus100_002,recipes_v1_2_round37_plus100_mapped_ingredients_draft,2,491.79,484.5082,26.4326,55.5996,15.3788,,,,,242.2541,13.2163,27.7998,7.6894,,,,,3,4,0.9969,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=false,0.9964,True,round37_bucket_default,False,2,2,
recipes_v1_2_round37_plus100_003,recipes_v1_2_round37_plus100_mapped_ingredients_draft,2,815.3,882.772,43.502,64.5831,49.4511,,,,,441.386,21.751,32.2916,24.7256,,,,,5,3,0.8118,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=false,0.8045,True,round37_bucket_default,False,2,2,
recipes_v1_2_round37_plus100_009,recipes_v1_2_round37_plus100_mapped_ingredients_draft,4,1384.75,2095.4485,53.0539,154.8923,134.4727,,,,,523.8621,13.2635,38.7231,33.6182,,,,,6,1,1.0,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,0.9931,True,round37_bucket_default,False,4,4,
recipes_v1_2_round37_plus100_010,recipes_v1_2_round37_plus100_mapped_ingredients_draft,1,303.25,770.7494,27.7997,94.3115,29.1156,,,,,770.7494,27.7997,94.3115,29.1156,,,,,9,2,1.0,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,0.9384,True,round37_bucket_default,False,1,1,
recipes_v1_2_round37_plus100_015,recipes_v1_2_round37_plus100_mapped_ingredients_draft,2,623.4,700.232,27.6043,53.9656,39.7696,,,,,350.116,13.8022,26.9828,19.8848,,,,,7,2,1.0,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=false,0.9038,True,round37_bucket_default,False,2,2,
recipes_v1_2_round37_plus100_020,recipes_v1_2_round37_plus100_mapped_ingredients_draft,1,412.5,592.212,21.1376,96.123,10.8142,,,,,592.212,21.1376,96.123,10.8142,,,,,4,5,0.703,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,0.703,True,round37_bucket_default,False,1,1,
recipes_v1_2_round37_plus100_021,recipes_v1_2_round37_plus100_mapped_ingredients_draft,2,515.2,893.516,19.554,149.5098,21.8668,,,,,446.758,9.777,74.7549,10.9334,,,,,5,3,0.5245,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=false,0.5245,True,round37_bucket_default,False,2,2,
recipes_v1_2_round37_plus100_022,recipes_v1_2_round37_plus100_mapped_ingredients_draft,1,213.91,250.173,8.4188,33.08,8.4069,,,,,250.173,8.4188,33.08,8.4069,,,,,5,1,1.0,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=false,1.0,True,round37_bucket_default,False,1,1,
recipes_v1_2_round37_plus100_023,recipes_v1_2_round37_plus100_mapped_ingredients_draft,1,168.5,395.43,19.9092,50.414,10.435,,,,,395.43,19.9092,50.414,10.435,,,,,4,6,0.8131,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,0.8131,True,round37_bucket_default,False,1,1,
recipes_v1_2_round37_plus100_024,recipes_v1_2_round37_plus100_mapped_ingredients_draft,4,1397.7,1359.12,41.9865,173.355,53.3805,,,,,339.78,10.4966,43.3388,13.3451,,,,,4,4,0.6858,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,0.6836,True,round37_bucket_default,False,4,4,mapping_review_blockers
recipes_v1_2_round37_plus100_027,recipes_v1_2_round37_plus100_mapped_ingredients_draft,2,764.84,743.5599,43.5014,77.1578,26.3347,,,,,371.78,21.7507,38.5789,13.1674,,,,,5,1,1.0,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,1.0,True,round37_bucket_default,False,2,2,
recipes_v1_2_round37_plus100_028,recipes_v1_2_round37_plus100_mapped_ingredients_draft,2,593.83,1144.247,47.6435,172.7451,24.643,,,,,572.1235,23.8217,86.3725,12.3215,,,,,5,5,0.979,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,0.9739,True,round37_bucket_default,False,2,2,
recipes_v1_2_round37_plus100_029,recipes_v1_2_round37_plus100_mapped_ingredients_draft,2,892.75,763.3312,46.6022,86.2587,18.0938,,,,,381.6656,23.3011,43.1294,9.0469,,,,,5,2,1.0,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,0.9983,True,round37_bucket_default,False,2,2,
recipes_v1_2_round37_plus100_034,recipes_v1_2_round37_plus100_mapped_ingredients_draft,2,427.4,885.202,36.654,137.55,18.7248,,,,,442.601,18.327,68.775,9.3624,,,,,4,3,1.0,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=false,1.0,True,round37_bucket_default,False,2,2,
recipes_v1_2_round37_plus100_036,recipes_v1_2_round37_plus100_mapped_ingredients_draft,4,3354.95,3146.4461,117.9139,425.8619,94.4321,,,,,786.6115,29.4785,106.4655,23.608,,,,,5,3,0.7068,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,0.7068,True,round37_bucket_default,False,4,4,mapping_review_blockers
recipes_v1_2_round37_plus100_039,recipes_v1_2_round37_plus100_mapped_ingredients_draft,4,1007.8,2514.3,94.2054,412.932,46.1415,,,,,628.575,23.5513,103.233,11.5354,,,,,6,3,0.8889,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,0.8889,True,round37_bucket_default,False,4,4,
recipes_v1_2_round37_plus100_040,recipes_v1_2_round37_plus100_mapped_ingredients_draft,4,3201.55,2918.0907,102.2671,416.171,81.359,,,,,729.5227,25.5668,104.0427,20.3397,,,,,5,2,0.6927,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,0.6927,True,round37_bucket_default,False,4,4,mapping_review_blockers
recipes_v1_2_round37_plus100_043,recipes_v1_2_round37_plus100_mapped_ingredients_draft,4,1778.77,2585.4348,172.9219,433.6275,13.5737,,,,,646.3587,43.2305,108.4069,3.3934,,,,,4,4,0.6402,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,0.6402,True,round37_bucket_default,False,4,4,
recipes_v1_2_round37_plus100_046,recipes_v1_2_round37_plus100_mapped_ingredients_draft,4,1258.08,2971.0894,212.431,301.0776,94.136,,,,,742.7724,53.1078,75.2694,23.534,,,,,6,3,0.9769,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,0.9769,True,round37_bucket_default,False,4,4,
recipes_v1_2_round37_plus100_048,recipes_v1_2_round37_plus100_mapped_ingredients_draft,4,1013.18,2415.0114,194.1029,301.6822,39.9231,,,,,603.7528,48.5257,75.4206,9.9808,,,,,5,2,1.0,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,0.9941,True,round37_bucket_default,False,4,4,
recipes_v1_2_round37_plus100_050,recipes_v1_2_round37_plus100_mapped_ingredients_draft,4,802.59,1616.503,132.6401,150.4782,49.5184,,,,,404.1257,33.16,37.6195,12.3796,,,,,6,3,0.9066,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=false,0.9066,True,round37_bucket_default,False,4,4,
recipes_v1_2_round37_plus100_053,recipes_v1_2_round37_plus100_mapped_ingredients_draft,4,1652.14,3303.9529,312.927,332.712,70.4318,,,,,825.9882,78.2317,83.178,17.6079,,,,,6,1,1.0,usable_from_mapped_ingredients,recipes_v1_2_round37_plus100_001,round37_targeted_expansion; ; strong=true,1.0,True,round37_bucket_default,False,4,4,
